id,target
0,0.03310
1,0.03482
2,0.02522
3,0.02507
4,0.01674
5,0.01817
6,0.03618
8,0.02653
10,0.05552
11,0.02388
12,0.02950
14,0.01793
15,0.03713
18,0.04346
21,0.03498
23,0.03332
24,0.02956
25,0.04543
27,0.03945
29,0.03906
30,0.03609
31,0.03906
32,0.04421
33,0.02657
37,0.02734
38,0.04042
39,0.06627
40,0.02414
41,0.04483
42,0.02807
44,0.02554
45,0.04045
47,0.02725
49,0.02889
51,0.01911
52,0.02889
53,0.03026
54,0.11595
55,0.03410
56,0.02652
57,0.06892
59,0.03674
60,0.04394
62,0.01806
63,0.06774
67,0.04161
68,0.01563
69,0.06106
70,0.01932
71,0.04126
73,0.04696
75,0.03433
76,0.02805
81,0.01808
82,0.02852
83,0.02093
86,0.02943
87,0.03163
88,0.03220
91,0.03444
92,0.02674
94,0.02223
97,0.02886
100,0.03526
102,0.03455
103,0.03207
105,0.03538
106,0.05078
108,0.03456
113,0.05602
114,0.03271
115,0.02933
118,0.04480
122,0.01685
124,0.03568
126,0.02601
128,0.02903
129,0.05188
130,0.05827
131,0.04670
132,0.03682
133,0.02109
134,0.04571
135,0.05102
136,0.02218
139,0.01493
140,0.03247
141,0.04695
146,0.02541
148,0.03087
151,0.02370
152,0.03669
154,0.02347
157,0.03023
158,0.01876
159,0.04419
161,0.04854
164,0.04945
165,0.06852
167,0.02936
168,0.03783
169,0.02754
171,0.02983
172,0.04310
173,0.03091
174,0.01908
175,0.04821
176,0.04451
178,0.03613
179,0.01912
180,0.02172
181,0.01716
182,0.04512
183,0.03602
184,0.04743
185,0.04056
187,0.01907
188,0.02883
190,0.02852
191,0.02028
192,0.06080
195,0.03378
196,0.04121
198,0.05279
201,0.03224
202,0.03078
203,0.02477
204,0.01840
207,0.03371
213,0.04352
219,0.01993
220,0.03304
222,0.04296
226,0.03030
228,0.06851
230,0.04999
231,0.02255
232,0.04473
233,0.04382
234,0.01720
236,0.04300
237,0.02554
238,0.05693
240,0.03708
241,0.02492
242,0.04049
243,0.05609
245,0.02997
246,0.05477
247,0.02088
249,0.04558
250,0.03389
251,0.02040
252,0.02491
253,0.02215
254,0.06364
255,0.11942
256,0.03716
257,0.02901
258,0.03076
259,0.05662
260,0.01733
262,0.02246
267,0.02245
268,0.02082
270,0.02423
272,0.03905
273,0.02260
274,0.03752
275,0.03791
276,0.02639
277,0.02443
278,0.05471
279,0.05129
281,0.04833
282,0.02523
283,0.03212
287,0.05091
288,0.04390
289,0.03453
290,0.02523
291,0.03501
292,0.08331
293,0.03543
294,0.02529
295,0.02137
296,0.06039
297,0.02539
298,0.03056
299,0.04901
300,0.03621
303,0.03148
304,0.05190
308,0.02239
314,0.06754
315,0.03227
317,0.02724
318,0.07650
320,0.06849
322,0.03313
323,0.03402
327,0.03329
329,0.05968
331,0.02811
332,0.05216
333,0.05995
334,0.02153
335,0.02726
336,0.05916
337,0.02706
341,0.05418
343,0.02413
345,0.07163
347,0.02820
348,0.02469
349,0.02693
352,0.02488
353,0.01900
354,0.05298
355,0.03143
356,0.03889
357,0.03546
358,0.02174
359,0.02518
361,0.03052
362,0.03281
365,0.02424
366,0.04754
368,0.03659
369,0.02197
371,0.02294
373,0.03977
376,0.05520
377,0.03076
379,0.03609
381,0.02823
382,0.04550
383,0.03078
384,0.02156
385,0.04565
386,0.03847
387,0.02960
388,0.05294
390,0.02856
391,0.03120
392,0.04952
393,0.04794
394,0.03711
396,0.03493
400,0.02967
402,0.04037
403,0.03390
405,0.02433
407,0.03694
409,0.04132
411,0.02226
412,0.01541
414,0.10099
415,0.02721
416,0.02198
418,0.02711
419,0.04040
421,0.01900
422,0.06008
423,0.04341
424,0.04966
426,0.02794
427,0.06735
428,0.04704
436,0.04667
438,0.02940
442,0.02164
443,0.02661
445,0.05008
446,0.03659
447,0.01768
450,0.03578
452,0.01666
